id,prefix,name,chi2,pval
27218,b'5-phrase_feature__noun_phrases__current_user_utterance__months_expiry',5,0.4114,0.9379
43673,b'7-syntactic_feature__obj_word__next_system_utterance__skin',7,0.4114,0.9379
43672,b'7-syntactic_feature__obj_word__next_system_utterance__ski',7,0.4114,0.9379
25028,b'5-phrase_feature__noun_phrases__current_user_utterance__brown_bread',5,0.4114,0.9379
27217,b'5-phrase_feature__noun_phrases__current_user_utterance__months',5,0.4114,0.9379
24748,b'5-phrase_feature__noun_phrases__current_user_utterance__arabian',5,0.4114,0.9379
24747,b'5-phrase_feature__noun_phrases__current_user_utterance__apt_tomorrow',5,0.4114,0.9379
39010,b'5-phrase_feature__noun_phrases__next_user_utterance__stick',5,0.4114,0.9379
24556,b'5-phrase_feature__noun_phrases__current_user_utterance__<nasalcrom>',5,0.4114,0.9379
43842,b'7-syntactic_feature__obj_word__next_user_utterance__andrew',7,0.4114,0.9379
43839,b'7-syntactic_feature__obj_word__next_user_utterance__almond',7,0.4114,0.9379
24544,b'5-phrase_feature__noun_phrases__current_user_utterance__8pm_tomorrow',5,0.4114,0.9379
27385,b'5-phrase_feature__noun_phrases__current_user_utterance__nooner',5,0.4114,0.9379
24545,b'5-phrase_feature__noun_phrases__current_user_utterance__8pm_tonight',5,0.4114,0.9379
24547,b'5-phrase_feature__noun_phrases__current_user_utterance__900am_today',5,0.4114,0.9379
24548,b'5-phrase_feature__noun_phrases__current_user_utterance__945pm',5,0.4114,0.9379
43837,b'7-syntactic_feature__obj_word__next_user_utterance__alex',7,0.4114,0.9379
24553,b'5-phrase_feature__noun_phrases__current_user_utterance__:)',5,0.4114,0.9379
24554,b'5-phrase_feature__noun_phrases__current_user_utterance__<babydoll>',5,0.4114,0.9379
24555,b'5-phrase_feature__noun_phrases__current_user_utterance__<must update the time>',5,0.4114,0.9379
24557,b'5-phrase_feature__noun_phrases__current_user_utterance__@ben',5,0.4114,0.9379
43751,b'7-syntactic_feature__obj_word__next_system_utterance__waze',7,0.4114,0.9379
24558,b'5-phrase_feature__noun_phrases__current_user_utterance__@blake',5,0.4114,0.9379
24559,b'5-phrase_feature__noun_phrases__current_user_utterance__@buck',5,0.4114,0.9379
24560,b'5-phrase_feature__noun_phrases__current_user_utterance__@buck_hi',5,0.4114,0.9379
42807,b'7-syntactic_feature__obj_word__current_user_utterance__mandarin',7,0.4114,0.9379
42808,b'7-syntactic_feature__obj_word__current_user_utterance__mango',7,0.4114,0.9379
42811,b'7-syntactic_feature__obj_word__current_user_utterance__mass',7,0.4114,0.9379
39111,b'5-phrase_feature__noun_phrases__next_user_utterance__thinking',5,0.4114,0.9379
42813,b'7-syntactic_feature__obj_word__current_user_utterance__mattia',7,0.4114,0.9379
42814,b'7-syntactic_feature__obj_word__current_user_utterance__mayo',7,0.4114,0.9379
43836,b'7-syntactic_feature__obj_word__next_user_utterance__ale',7,0.4114,0.9379
43835,b'7-syntactic_feature__obj_word__next_user_utterance__alcohol',7,0.4114,0.9379
36820,b'5-phrase_feature__noun_phrases__next_user_utterance__circll_rackspace',5,0.4114,0.9379
24540,b'5-phrase_feature__noun_phrases__current_user_utterance__8am_regarding_letter',5,0.4114,0.9379
24539,b'5-phrase_feature__noun_phrases__current_user_utterance__8am_regarding',5,0.4114,0.9379
43844,b'7-syntactic_feature__obj_word__next_user_utterance__apolog',7,0.4114,0.9379
43853,b'7-syntactic_feature__obj_word__next_user_utterance__ba',7,0.4114,0.9379
24523,b'5-phrase_feature__noun_phrases__current_user_utterance__621amfriday17',5,0.4114,0.9379
39115,b'5-phrase_feature__noun_phrases__next_user_utterance__thursday_night',5,0.4114,0.9379
24524,b'5-phrase_feature__noun_phrases__current_user_utterance__630pm',5,0.4114,0.9379
24525,b'5-phrase_feature__noun_phrases__current_user_utterance__630pm_jackie',5,0.4114,0.9379
24526,b'5-phrase_feature__noun_phrases__current_user_utterance__630pm_jackie_ph',5,0.4114,0.9379
24527,b'5-phrase_feature__noun_phrases__current_user_utterance__6pm',5,0.4114,0.9379
43848,b'7-syntactic_feature__obj_word__next_user_utterance__artichok',7,0.4114,0.9379
42803,b'7-syntactic_feature__obj_word__current_user_utterance__lumber',7,0.4114,0.9379
42804,b'7-syntactic_feature__obj_word__current_user_utterance__mail',7,0.4114,0.9379
42806,b'7-syntactic_feature__obj_word__current_user_utterance__make-up',7,0.4114,0.9379
43847,b'7-syntactic_feature__obj_word__next_user_utterance__appoint',7,0.4114,0.9379
24531,b'5-phrase_feature__noun_phrases__current_user_utterance__6pm_tomorrow',5,0.4114,0.9379
24532,b'5-phrase_feature__noun_phrases__current_user_utterance__7am',5,0.4114,0.9379
24533,b'5-phrase_feature__noun_phrases__current_user_utterance__7pm',5,0.4114,0.9379
24534,b'5-phrase_feature__noun_phrases__current_user_utterance__7pm_est',5,0.4114,0.9379
27387,b'5-phrase_feature__noun_phrases__current_user_utterance__not_boreshead',5,0.4114,0.9379
27386,b'5-phrase_feature__noun_phrases__current_user_utterance__not',5,0.4114,0.9379
43846,b'7-syntactic_feature__obj_word__next_user_utterance__applesauc',7,0.4114,0.9379
36814,b'5-phrase_feature__noun_phrases__next_user_utterance__chunky_salsa',5,0.4114,0.9379
39113,b'5-phrase_feature__noun_phrases__next_user_utterance__thurs',5,0.4114,0.9379
39112,b'5-phrase_feature__noun_phrases__next_user_utterance__threading',5,0.4114,0.9379
36819,b'5-phrase_feature__noun_phrases__next_user_utterance__circll',5,0.4114,0.9379
24565,b'5-phrase_feature__noun_phrases__current_user_utterance__@kathleen_hi',5,0.4114,0.9379
24566,b'5-phrase_feature__noun_phrases__current_user_utterance__@kathleen_love',5,0.4114,0.9379
24570,b'5-phrase_feature__noun_phrases__current_user_utterance__@lauren',5,0.4114,0.9379
42821,b'7-syntactic_feature__obj_word__current_user_utterance__meetup',7,0.4114,0.9379
36833,b'5-phrase_feature__noun_phrases__next_user_utterance__class_today',5,0.4114,0.9379
36834,b'5-phrase_feature__noun_phrases__next_user_utterance__class_trip',5,0.4114,0.9379
42826,b'7-syntactic_feature__obj_word__current_user_utterance__mesopotamia',7,0.4114,0.9379
24585,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nadd',5,0.4114,0.9379
24586,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nadd_item',5,0.4114,0.9379
42827,b'7-syntactic_feature__obj_word__current_user_utterance__michel',7,0.4114,0.9379
42832,b'7-syntactic_feature__obj_word__current_user_utterance__mirchi',7,0.4114,0.9379
24587,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nbuns',5,0.4114,0.9379
43821,b'7-syntactic_feature__obj_word__next_user_utterance__8,7,6,5,4,3',7,0.4114,0.9379
43819,b'7-syntactic_feature__obj_word__next_user_utterance__7,8,10',7,0.4114,0.9379
36835,b'5-phrase_feature__noun_phrases__next_user_utterance__class_tuesday',5,0.4114,0.9379
36836,b'5-phrase_feature__noun_phrases__next_user_utterance__class_tuesday_night',5,0.4114,0.9379
27361,b'5-phrase_feature__noun_phrases__current_user_utterance__nibs',5,0.4114,0.9379
27360,b'5-phrase_feature__noun_phrases__current_user_utterance__ngoogle_subscription_tomorrow',5,0.4114,0.9379
27359,b'5-phrase_feature__noun_phrases__current_user_utterance__ngoogle_subscription',5,0.4114,0.9379
24592,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_ngoogle',5,0.4114,0.9379
24593,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_ngoogle_subscription',5,0.4114,0.9379
43818,b'7-syntactic_feature__obj_word__next_user_utterance__7,8',7,0.4114,0.9379
24595,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nmay',5,0.4114,0.9379
43816,b'7-syntactic_feature__obj_word__next_user_utterance__6/1',7,0.4114,0.9379
27358,b'5-phrase_feature__noun_phrases__current_user_utterance__ngoogle',5,0.4114,0.9379
42834,b'7-syntactic_feature__obj_word__current_user_utterance__mohri',7,0.4114,0.9379
43815,b'7-syntactic_feature__obj_word__next_user_utterance__6,7,8,9',7,0.4114,0.9379
43827,b'7-syntactic_feature__obj_word__next_user_utterance____',7,0.4114,0.9379
27367,b'5-phrase_feature__noun_phrases__current_user_utterance__nina_sols',5,0.4114,0.9379
24571,b'5-phrase_feature__noun_phrases__current_user_utterance__@lauren_@tish_goodmorning',5,0.4114,0.9379
36830,b'5-phrase_feature__noun_phrases__next_user_utterance__claims_examiner_tomorrow',5,0.4114,0.9379
27375,b'5-phrase_feature__noun_phrases__current_user_utterance__nmay',5,0.4114,0.9379
24572,b'5-phrase_feature__noun_phrases__current_user_utterance__@lois',5,0.4114,0.9379
42819,b'7-syntactic_feature__obj_word__current_user_utterance__medicin',7,0.4114,0.9379
27372,b'5-phrase_feature__noun_phrases__current_user_utterance__nleaving',5,0.4114,0.9379
24573,b'5-phrase_feature__noun_phrases__current_user_utterance__@mark',5,0.4114,0.9379
24574,b'5-phrase_feature__noun_phrases__current_user_utterance__@tish_@lauren',5,0.4114,0.9379
36822,b'5-phrase_feature__noun_phrases__next_user_utterance__citrus',5,0.4114,0.9379
36823,b'5-phrase_feature__noun_phrases__next_user_utterance__citrus_gel',5,0.4114,0.9379
36824,b'5-phrase_feature__noun_phrases__next_user_utterance__citrus_gel_beads',5,0.4114,0.9379
36825,b'5-phrase_feature__noun_phrases__next_user_utterance__ck',5,0.4114,0.9379
24576,b'5-phrase_feature__noun_phrases__current_user_utterance__@tish_\\_ud83c',5,0.4114,0.9379
24577,b'5-phrase_feature__noun_phrases__current_user_utterance__@tish_\\_ud83d',5,0.4114,0.9379
36826,b'5-phrase_feature__noun_phrases__next_user_utterance__ck_reward',5,0.4114,0.9379
39110,b'5-phrase_feature__noun_phrases__next_user_utterance__thingy_\\',5,0.4114,0.9379
42820,b'7-syntactic_feature__obj_word__current_user_utterance__meet',7,0.4114,0.9379
27370,b'5-phrase_feature__noun_phrases__current_user_utterance__nintendo_switch',5,0.4114,0.9379
27369,b'5-phrase_feature__noun_phrases__current_user_utterance__nintendo',5,0.4114,0.9379
24578,b'5-phrase_feature__noun_phrases__current_user_utterance__@tish_goodmorning',5,0.4114,0.9379
24579,b'5-phrase_feature__noun_phrases__current_user_utterance__@walter',5,0.4114,0.9379
27368,b'5-phrase_feature__noun_phrases__current_user_utterance__nina_sols_birthday',5,0.4114,0.9379
43833,b'7-syntactic_feature__obj_word__next_user_utterance__akhil',7,0.4114,0.9379
43829,b'7-syntactic_feature__obj_word__next_user_utterance__abel',7,0.4114,0.9379
43828,b'7-syntactic_feature__obj_word__next_user_utterance__aa',7,0.4114,0.9379
36811,b'5-phrase_feature__noun_phrases__next_user_utterance__christina',5,0.4114,0.9379
24519,b'5-phrase_feature__noun_phrases__current_user_utterance__5p',5,0.4114,0.9379
24517,b'5-phrase_feature__noun_phrases__current_user_utterance__4th_thursday',5,0.4114,0.9379
42793,b'7-syntactic_feature__obj_word__current_user_utterance__lighter',7,0.4114,0.9379
43913,b'7-syntactic_feature__obj_word__next_user_utterance__butte',7,0.4114,0.9379
36788,b'5-phrase_feature__noun_phrases__next_user_utterance__chicken_biscuits',5,0.4114,0.9379
36789,b'5-phrase_feature__noun_phrases__next_user_utterance__chicken_breast',5,0.4114,0.9379
43911,b'7-syntactic_feature__obj_word__next_user_utterance__burrito',7,0.4114,0.9379
43909,b'7-syntactic_feature__obj_word__next_user_utterance__bunch',7,0.4114,0.9379
43907,b'7-syntactic_feature__obj_word__next_user_utterance__bullion',7,0.4114,0.9379
43906,b'7-syntactic_feature__obj_word__next_user_utterance__bulb',7,0.4114,0.9379
43905,b'7-syntactic_feature__obj_word__next_user_utterance__buddi',7,0.4114,0.9379
43903,b'7-syntactic_feature__obj_word__next_user_utterance__brown',7,0.4114,0.9379
27399,b'5-phrase_feature__noun_phrases__current_user_utterance__npassword',5,0.4114,0.9379
36790,b'5-phrase_feature__noun_phrases__next_user_utterance__chicken_nuggets',5,0.4114,0.9379
43901,b'7-syntactic_feature__obj_word__next_user_utterance__broccoli',7,0.4114,0.9379
43900,b'7-syntactic_feature__obj_word__next_user_utterance__breath',7,0.4114,0.9379
36791,b'5-phrase_feature__noun_phrases__next_user_utterance__chicken_saturday',5,0.4114,0.9379
43899,b'7-syntactic_feature__obj_word__next_user_utterance__breast',7,0.4114,0.9379
43897,b'7-syntactic_feature__obj_word__next_user_utterance__brat',7,0.4114,0.9379
43896,b'7-syntactic_feature__obj_word__next_user_utterance__boxer',7,0.4114,0.9379
36792,b'5-phrase_feature__noun_phrases__next_user_utterance__chicken_stock',5,0.4114,0.9379
43894,b'7-syntactic_feature__obj_word__next_user_utterance__bowti',7,0.4114,0.9379
43892,b'7-syntactic_feature__obj_word__next_user_utterance__boni',7,0.4114,0.9379
43890,b'7-syntactic_feature__obj_word__next_user_utterance__blueberri',7,0.4114,0.9379
43888,b'7-syntactic_feature__obj_word__next_user_utterance__bleach',7,0.4114,0.9379
42799,b'7-syntactic_feature__obj_word__current_user_utterance__long',7,0.4114,0.9379
38443,b'5-phrase_feature__noun_phrases__next_user_utterance__organic_carrots',5,0.4114,0.9379
42792,b'7-syntactic_feature__obj_word__current_user_utterance__light',7,0.4114,0.9379
27396,b'5-phrase_feature__noun_phrases__current_user_utterance__noxema_wipes',5,0.4114,0.9379
43916,b'7-syntactic_feature__obj_word__next_user_utterance__cage',7,0.4114,0.9379
36781,b'5-phrase_feature__noun_phrases__next_user_utterance__cheryl',5,0.4114,0.9379
36782,b'5-phrase_feature__noun_phrases__next_user_utterance__chex',5,0.4114,0.9379
43955,b'7-syntactic_feature__obj_word__next_user_utterance__concentr',7,0.4114,0.9379
43954,b'7-syntactic_feature__obj_word__next_user_utterance__conceal',7,0.4114,0.9379
43953,b'7-syntactic_feature__obj_word__next_user_utterance__comcast',7,0.4114,0.9379
43952,b'7-syntactic_feature__obj_word__next_user_utterance__colac',7,0.4114,0.9379
43951,b'7-syntactic_feature__obj_word__next_user_utterance__coke',7,0.4114,0.9379
43949,b'7-syntactic_feature__obj_word__next_user_utterance__coff',7,0.4114,0.9379
43947,b'7-syntactic_feature__obj_word__next_user_utterance__cloth',7,0.4114,0.9379
43940,b'7-syntactic_feature__obj_word__next_user_utterance__chive',7,0.4114,0.9379
36783,b'5-phrase_feature__noun_phrases__next_user_utterance__chex_mix',5,0.4114,0.9379
43938,b'7-syntactic_feature__obj_word__next_user_utterance__chickpea',7,0.4114,0.9379
43934,b'7-syntactic_feature__obj_word__next_user_utterance__cheerio',7,0.4114,0.9379
43932,b'7-syntactic_feature__obj_word__next_user_utterance__charl',7,0.4114,0.9379
43931,b'7-syntactic_feature__obj_word__next_user_utterance__charcuteri',7,0.4114,0.9379
43930,b'7-syntactic_feature__obj_word__next_user_utterance__cereal',7,0.4114,0.9379
43929,b'7-syntactic_feature__obj_word__next_user_utterance__celeri',7,0.4114,0.9379
43924,b'7-syntactic_feature__obj_word__next_user_utterance__care',7,0.4114,0.9379
43922,b'7-syntactic_feature__obj_word__next_user_utterance__car',7,0.4114,0.9379
39131,b'5-phrase_feature__noun_phrases__next_user_utterance__tissue',5,0.4114,0.9379
43921,b'7-syntactic_feature__obj_word__next_user_utterance__cantaloup',7,0.4114,0.9379
43919,b'7-syntactic_feature__obj_word__next_user_utterance__calgon',7,0.4114,0.9379
39130,b'5-phrase_feature__noun_phrases__next_user_utterance__tips',5,0.4114,0.9379
42800,b'7-syntactic_feature__obj_word__current_user_utterance__lotion',7,0.4114,0.9379
27395,b'5-phrase_feature__noun_phrases__current_user_utterance__noxema',5,0.4114,0.9379
43854,b'7-syntactic_feature__obj_word__next_user_utterance__ba11',7,0.4114,0.9379
42801,b'7-syntactic_feature__obj_word__current_user_utterance__lube',7,0.4114,0.9379
43863,b'7-syntactic_feature__obj_word__next_user_utterance__bandaid',7,0.4114,0.9379
36801,b'5-phrase_feature__noun_phrases__next_user_utterance__chocolate_cake',5,0.4114,0.9379
24500,b'5-phrase_feature__noun_phrases__current_user_utterance__1x4',5,0.4114,0.9379
24501,b'5-phrase_feature__noun_phrases__current_user_utterance__1x4_lumber',5,0.4114,0.9379
39123,b'5-phrase_feature__noun_phrases__next_user_utterance__time_tomorrow',5,0.4114,0.9379
24504,b'5-phrase_feature__noun_phrases__current_user_utterance__22nd_take',5,0.4114,0.9379
24505,b'5-phrase_feature__noun_phrases__current_user_utterance__22nd_take_mom',5,0.4114,0.9379
36803,b'5-phrase_feature__noun_phrases__next_user_utterance__chocolate_milk',5,0.4114,0.9379
36804,b'5-phrase_feature__noun_phrases__next_user_utterance__choir',5,0.4114,0.9379
36805,b'5-phrase_feature__noun_phrases__next_user_utterance__choir_program',5,0.4114,0.9379
36806,b'5-phrase_feature__noun_phrases__next_user_utterance__choir_program_thursday',5,0.4114,0.9379
24506,b'5-phrase_feature__noun_phrases__current_user_utterance__27th_check',5,0.4114,0.9379
36807,b'5-phrase_feature__noun_phrases__next_user_utterance__chops',5,0.4114,0.9379
39118,b'5-phrase_feature__noun_phrases__next_user_utterance__tile',5,0.4114,0.9379
24507,b'5-phrase_feature__noun_phrases__current_user_utterance__27th_check_car',5,0.4114,0.9379
39116,b'5-phrase_feature__noun_phrases__next_user_utterance__thx',5,0.4114,0.9379
43859,b'7-syntactic_feature__obj_word__next_user_utterance__backpack',7,0.4114,0.9379
43857,b'7-syntactic_feature__obj_word__next_user_utterance__babi',7,0.4114,0.9379
43856,b'7-syntactic_feature__obj_word__next_user_utterance__bab',7,0.4114,0.9379
24512,b'5-phrase_feature__noun_phrases__current_user_utterance__32g_x',5,0.4114,0.9379
24513,b'5-phrase_feature__noun_phrases__current_user_utterance__3pm_today',5,0.4114,0.9379
24514,b'5-phrase_feature__noun_phrases__current_user_utterance__4am_tomorrow',5,0.4114,0.9379
43855,b'7-syntactic_feature__obj_word__next_user_utterance__baa',7,0.4114,0.9379
43864,b'7-syntactic_feature__obj_word__next_user_utterance__baq',7,0.4114,0.9379
39126,b'5-phrase_feature__noun_phrases__next_user_utterance__times',5,0.4114,0.9379
43887,b'7-syntactic_feature__obj_word__next_user_utterance__blake',7,0.4114,0.9379
24495,b'5-phrase_feature__noun_phrases__current_user_utterance__130pm',5,0.4114,0.9379
43886,b'7-syntactic_feature__obj_word__next_user_utterance__biscuit',7,0.4114,0.9379
43885,b'7-syntactic_feature__obj_word__next_user_utterance__birthday',7,0.4114,0.9379
43883,b'7-syntactic_feature__obj_word__next_user_utterance__bh',7,0.4114,0.9379
